3C08,H:L,-17.31903872
3CFB,H:L,-17.43892216
3CFD,H:L,-17.23213399
3CLE,H:L,-17.96794457
3CMO,H:L,-19.46180776
3CSY,A:B,-16.27000251
3CVI,H:L,-17.42765866
3D85,B:A,-15.50434802
3DIF,B:A,-18.44687674
3E8U,H:L,-16.65139339
3EO0,B:A,-18.40407777
3EO9,H:L,-17.53674442
3FN0,H:L,-15.74997436
3FO0,H:L,-17.56293633
3FO9,H:L,-20.05557939
3FZU,H:L,-14.21706039
3G04,B:A,-17.03805634
3G5V,B:A,-16.1990383
3G6A,H:L,-15.10392169
3GBN,H:L,-14.21076536
3GHE,H:L,-17.38473405
3GI8,H:L,-19.81205302
3GIZ,H:L,-16.08160112
3GJE,H:L,-16.3641266
3GK8,H:L,-19.19972918
3GKW,H:L,-15.82810579
3GNM,H:L,-16.95917926
3H0T,B:A,-16.55734856
3H42,H:L,-16.39435316
3HC0,L:H,-16.12189038
3HI5,H:L,-16.52669519
3HMW,H:L,-18.37358071
3HNS,H:L,-17.53341446
3I2C,H:L,-18.57347535
3I75,A:B,-17.69905791
3I9G,H:L,-15.13286215
3IDX,H:L,-15.65143575
3IET,B:A,-16.57663414
3IFN,H:L,-20.12013345
3IU3,A:B,-18.71813895
3IU4,H:L,-16.79973819
3KDM,H:L,-19.69412246
3KYK,H:L,-17.31314034
3L7E,H:L,-15.64955989
3LD8,C:B,-19.45862297
3LEX,H:L,-17.61147552
3LIZ,H:L,-17.56402139
3LMJ,H:L,-17.27913539
3LRS,H:L,-15.23510834
3LS4,H:L,-19.57146926
3M8O,H:L,-18.92880806
3MA9,H:L,-16.41128799
3MBX,H:L,-20.64503654
3MCL,H:L,-15.53656878
3MJ8,H:L,-16.0647269
3MLR,H:L,-18.0234733
3MLW,H:L,-15.91863648
3MLX,H:L,-15.44628762
3MNW,B:A,-15.34914933
3MXW,H:L,-18.44692238
3N9G,H:L,-19.00268987
3NA9,H:L,-19.57975125
3NN8,A:B,-13.4372482
3NTC,H:L,-11.26050776
3NZH,H:L,-19.20661091
3O0R,H:L,-19.72319356
3O2D,H:L,-17.87008727
3O41,H:L,-16.89288283
3O6K,H:L,-16.81789021
3OAU,H:L,-16.13869685
3OJD,B:A,-16.88507038
3OZ9,H:L,-18.8431722
3PHO,B:A,-16.70925294
3PIQ,H:L,-17.24394858
3PP3,H:L,-19.26773097
3Q3G,D:C,-21.6952541
3Q6F,B:A,-20.17602583
3Q6G,H:L,-15.84613135
3QCT,H:L,-17.55746119
3QEG,H:L,-17.05089161
3QEH,A:B,-16.38647351
3QG6,B:A,-17.27888194
3QG7,H:L,-16.85194772
3QHF,H:L,-17.19986709
3QO1,B:A,-16.44148906
3QOS,H:L,-17.89320671
3QPX,H:L,-17.38065537
3QQ9,H:L,-11.02504918
3R06,B:A,-18.15199298
3RA7,H:L,-18.02859737
3RPI,H:L,-14.65307187
3RVT,D:C,-18.30290919
3S34,H:L,-16.01626715
3S35,H:L,-14.89829315
3S62,H:L,-17.94487223
3S96,A:B,-15.3732011
3SDY,H:L,-11.97989138
3SE8,H:L,-11.30377725
3SGD,H:L,-17.01994584
3T2N,H:L,-14.1370395
3TCL,H:L,-18.8873504
3TJE,H:L,-11.65685244
3TNM,H:L,-16.28286487
3TNN,H:L,-15.55060949
3TV3,H:L,-11.20369782
3U0W,H:L,-14.84620796
3U1S,H:L,-16.91946829
3U36,H:L,-15.49888073
3U6R,H:L,-12.25103508
3U7W,H:L,-18.63111667
3UBX,H:L,-19.70022183
3UC0,H:L,-16.64852011
3UJI,H:L,-17.11092212
3UJJ,H:L,-18.25292867
3UJT,H:L,-15.91938533
3ULS,H:L,-20.07905794
3UYR,H:L,-13.94795919
3V0V,H:L,-16.97750108
3V4V,H:L,-19.42364909
3V6F,A:B,-19.9376194
3V7A,F:G,-18.6227348
3VFG,H:L,-21.60888456
3W11,C:D,-12.67474929
3ZTN,H:L,-14.98386354
43C9,B:A,-12.68619328
4AEH,H:L,-18.94140916
4AEI,H:L,-17.58546228
4D9L,H:L,-17.42187189
4D9Q,H:L,-15.56004311
4DAG,H:L,-18.90699461
4DCQ,B:A,-15.28611098
4DGV,H:L,-20.16470209
4EBQ,H:L,-22.42963189
4ENE,C:D,-18.6661759
4EOW,H:L,-16.51536582
4ERS,H:L,-17.33249891
4F33,B:A,-10.24552249
4FFY,H:L,-13.3962215
4FNL,H:L,-16.13686079
4FQ1,H:L,-18.62878257
4FQ2,H:L,-21.58981344
4FQH,H:L,-15.17077772
4FQJ,H:L,-19.20762534
4FQL,H:L,-18.0544251
4FQQ,H:L,-18.68568365
4G5Z,H:L,-17.09024338
4G6A,C:D,-19.33837355
4G6F,H:L,-18.30438383
4G6K,H:L,-16.18251994
4GAG,H:L,-16.51910832
4GMS,H:L,-20.25047928
4GXV,H:L,-17.31111826
4H20,H:L,-20.08142958
4HBC,H:L,-16.35724201
4HFU,H:L,-17.5547682
4HK3,J:N,-15.56116971
4HPO,H:L,-17.39523571
4HPY,H:L,-15.51792868
4I3R,H:L,-19.76444071
4I77,H:L,-17.12148872
7FAB,H:L,-15.4049358
8FAB,B:A,-15.76729881
